MainType,ViewType,OfferType,OFFER_NAME,INCENTIVES,VALIDITY,TIME_DURATION,RECURSIVE,PRORATED,DEPOSIT,SUB,UNSUB,INFO,OFFER_CAT,CHARGES,MainHeader
Offer,BackEndTeam,LBC,Bol Balochistan Bol Offer,"1000 All Net Min, 1000 SMS",X+6 Days,24 Hours,-,-,24 Hours,*2112#,*2112*4#,*2112*3#,Prepaid,PKR 130,B2C
Offer,CallCenter,LBC,Bol Balochistan Bol Offer,"1000 All Net Min, 1000 SMS",X+6 Days,24 Hours,-,-,24 Hours,*2112#,*2112*4#,*2112*3#,Prepaid,PKR 130,B2C
Offer,ExperienceCenter,LBC,Bol Balochistan Bol Offer,"1000 All Net Min, 1000 SMS",X+6 Days,24 Hours,-,-,24 Hours,*2112#,*2112*4#,*2112*3#,Prepaid,PKR 130,B2C
Offer,Franchise,LBC,Bol Balochistan Bol Offer,"1000 All Net Min, 1000 SMS",X+6 Days,24 Hours,-,-,24 Hours,*2112#,*2112*4#,*2112*3#,Prepaid,PKR 130,B2C
Offer,BackEndTeam,LBC,Gujrat Plus Offer,"15GB, 100 Other network Min, 1000 Jazz Min aur 1000 SMS","X+6 Days ",24 hrs,no,no,24hrs,*317#,*317*4#,*317*3#,Prepaid,Rs. 260,B2C
Offer,CallCenter,LBC,Gujrat Plus Offer,"15GB, 100 Other network Min, 1000 Jazz Min aur 1000 SMS","X+6 Days ",24 hrs,no,no,24hrs,*317#,*317*4#,*317*3#,Prepaid,Rs. 260,B2C
Offer,ExperienceCenter,LBC,Gujrat Plus Offer,"15GB, 100 Other network Min, 1000 Jazz Min aur 1000 SMS","X+6 Days ",24 hrs,no,no,24hrs,*317#,*317*4#,*317*3#,Prepaid,Rs. 260,B2C
Offer,Franchise,LBC,Gujrat Plus Offer,"15GB, 100 Other network Min, 1000 Jazz Min aur 1000 SMS","X+6 Days ",24 hrs,no,no,24hrs,*317#,*317*4#,*317*3#,Prepaid,Rs. 260,B2C
Offer,BackEndTeam,Hybrid,Jazz pay later bundles,See table,-,-,-,-,-,*210#,not allowed,NA,Prepaid,-,B2C
Offer,CallCenter,Hybrid,Jazz pay later bundles,See table,-,-,-,-,-,*210#,not allowed,NA,Prepaid,-,B2C
Offer,ExperienceCenter,Hybrid,Jazz pay later bundles,See table,-,-,-,-,-,*210#,not allowed,NA,Prepaid,-,B2C
Offer,Franchise,Hybrid,Jazz pay later bundles,See table,-,-,-,-,-,*210#,not allowed,NA,Prepaid,-,B2C
Offer,BackEndTeam,Hybrid,Peshawar Plus,"1000 Jazz Mins, 120 Offnet Mins & 12GBs Data",X+6 Days,-,-,-,-,*4466#,*4466*4#,*4466*3#,Prepaid,Rs 304,B2C
Offer,CallCenter,Hybrid,Peshawar Plus,"1000 Jazz Mins, 120 Offnet Mins & 12GBs Data",X+6 Days,-,-,-,-,*4466#,*4466*4#,*4466*3#,Prepaid,Rs 304,B2C
Offer,ExperienceCenter,Hybrid,Peshawar Plus,"1000 Jazz Mins, 120 Offnet Mins & 12GBs Data",X+6 Days,-,-,-,-,*4466#,*4466*4#,*4466*3#,Prepaid,Rs 304,B2C
Offer,Franchise,Hybrid,Peshawar Plus,"1000 Jazz Mins, 120 Offnet Mins & 12GBs Data",X+6 Days,-,-,-,-,*4466#,*4466*4#,*4466*3#,Prepaid,Rs 304,B2C
Offer,BackEndTeam,Voice,Boltay Jao Peshawar *646#,"1000 Jazz Mins, 120 Off Network Mins",X+6 Days,-,-,-,-,*646#,*646*4#,*646*3#,Prepaid,Rs. 104,B2C
Offer,CallCenter,Voice,Boltay Jao Peshawar *646#,"1000 Jazz Mins, 120 Off Network Mins",X+6 Days,-,-,-,-,*646#,*646*4#,*646*3#,Prepaid,Rs. 104,B2C
Offer,ExperienceCenter,Voice,Boltay Jao Peshawar *646#,"1000 Jazz Mins, 120 Off Network Mins",X+6 Days,-,-,-,-,*646#,*646*4#,*646*3#,Prepaid,Rs. 104,B2C
Offer,Franchise,Voice,Boltay Jao Peshawar *646#,"1000 Jazz Mins, 120 Off Network Mins",X+6 Days,-,-,-,-,*646#,*646*4#,*646*3#,Prepaid,Rs. 104,B2C
Offer,BackEndTeam,Hybrid,Gujrat Sahulat Offer,"5GB, 100 All-Net Mins, aur 1000 SMS",x+6 days,24 hours,No,No,-,*357#,*357*4#,*357*3#,Prepaid,Rs.217 (inc tax),B2C
Offer,CallCenter,Hybrid,Gujrat Sahulat Offer,"5GB, 100 All-Net Mins, aur 1000 SMS",x+6 days,24 hours,No,No,-,*357#,*357*4#,*357*3#,Prepaid,Rs.217 (inc tax),B2C
Offer,ExperienceCenter,Hybrid,Gujrat Sahulat Offer,"5GB, 100 All-Net Mins, aur 1000 SMS",x+6 days,24 hours,No,No,-,*357#,*357*4#,*357*3#,Prepaid,Rs.217 (inc tax),B2C
Offer,Franchise,Hybrid,Gujrat Sahulat Offer,"5GB, 100 All-Net Mins, aur 1000 SMS",x+6 days,24 hours,No,No,-,*357#,*357*4#,*357*3#,Prepaid,Rs.217 (inc tax),B2C
Offer,BackEndTeam,Hybrid,Monthly Video & Social Basic *628#,"10GB Social Data (TikTok,YT,FB,WA,Tamasha), 100 Off Net Min, 500 On Net Min, and 500 SMS",X+29 days,-,No,-,-,*628#,*628*4#,*628*3#,Prepaid,Rs.520 (Incl Tax),B2C
Offer,CallCenter,Hybrid,Monthly Video & Social Basic *628#,"10GB Social Data (TikTok,YT,FB,WA,Tamasha), 100 Off Net Min, 500 On Net Min, and 500 SMS",X+29 days,-,No,-,-,*628#,*628*4#,*628*3#,Prepaid,Rs.520 (Incl Tax),B2C
Offer,ExperienceCenter,Hybrid,Monthly Video & Social Basic *628#,"10GB Social Data (TikTok,YT,FB,WA,Tamasha), 100 Off Net Min, 500 On Net Min, and 500 SMS",X+29 days,-,No,-,-,*628#,*628*4#,*628*3#,Prepaid,Rs.520 (Incl Tax),B2C
Offer,Franchise,Hybrid,Monthly Video & Social Basic *628#,"10GB Social Data (TikTok,YT,FB,WA,Tamasha), 100 Off Net Min, 500 On Net Min, and 500 SMS",X+29 days,-,No,-,-,*628#,*628*4#,*628*3#,Prepaid,Rs.520 (Incl Tax),B2C
Offer,BackEndTeam,Handset Offer,Iphone 16 (all models) Bundle,See details below,6 Months,-,Yes,No,-,Auto,not allowed,Not available,Prepaid,0,B2C
Offer,CallCenter,Handset Offer,Iphone 16 (all models) Bundle,See details below,6 Months,-,Yes,No,-,Auto,not allowed,Not available,Prepaid,0,B2C
Offer,ExperienceCenter,Handset Offer,Iphone 16 (all models) Bundle,See details below,6 Months,-,Yes,No,-,Auto,not allowed,Not available,Prepaid,0,B2C
Offer,Franchise,Handset Offer,Iphone 16 (all models) Bundle,See details below,6 Months,-,Yes,No,-,Auto,not allowed,Not available,Prepaid,0,B2C
Offer,BackEndTeam,Hybrid,Weekly X Plus Offer,"100GB , 600 Other Network Min, 2000 Jazz Min & SMS + Mobile Insurance (Rs.50,000) + 10 International Mins (USA, Canada, Australia & China)",X+6 Days,24 Hours,-,-,24 Hours,*852#,*852*4#,*852*3#,Prepaid,PKR 608,B2C
Offer,CallCenter,Hybrid,Weekly X Plus Offer,"100GB , 600 Other Network Min, 2000 Jazz Min & SMS + Mobile Insurance (Rs.50,000) + 10 International Mins (USA, Canada, Australia & China)",X+6 Days,24 Hours,-,-,24 Hours,*852#,*852*4#,*852*3#,Prepaid,PKR 608,B2C
Offer,ExperienceCenter,Hybrid,Weekly X Plus Offer,"100GB , 600 Other Network Min, 2000 Jazz Min & SMS + Mobile Insurance (Rs.50,000) + 10 International Mins (USA, Canada, Australia & China)",X+6 Days,24 Hours,-,-,24 Hours,*852#,*852*4#,*852*3#,Prepaid,PKR 608,B2C
Offer,Franchise,Hybrid,Weekly X Plus Offer,"100GB , 600 Other Network Min, 2000 Jazz Min & SMS + Mobile Insurance (Rs.50,000) + 10 International Mins (USA, Canada, Australia & China)",X+6 Days,24 Hours,-,-,24 Hours,*852#,*852*4#,*852*3#,Prepaid,PKR 608,B2C
Offer,BackEndTeam,ATL,Dormancy/New Joiners Bonus - Simosa Application,"•Incentive: 100 on-net mins , 1GB (7pm-10pm excluded)",48 hours,-,No,No,-,Auto,-,-,Prepaid,0,B2C
Offer,CallCenter,ATL,Dormancy/New Joiners Bonus - Simosa Application,"•Incentive: 100 on-net mins , 1GB (7pm-10pm excluded)",48 hours,-,No,No,-,Auto,-,-,Prepaid,0,B2C
Offer,ExperienceCenter,ATL,Dormancy/New Joiners Bonus - Simosa Application,"•Incentive: 100 on-net mins , 1GB (7pm-10pm excluded)",48 hours,-,No,No,-,Auto,-,-,Prepaid,0,B2C
Offer,Franchise,ATL,Dormancy/New Joiners Bonus - Simosa Application,"•Incentive: 100 on-net mins , 1GB (7pm-10pm excluded)",48 hours,-,No,No,-,Auto,-,-,Prepaid,0,B2C
Offer,BackEndTeam,Hybrid,Monthly X Plus,"200GB, 1500 Other Network Mins, 5000 Jazz Mins & SMS, Handset Insurance (Rs.200,000) & 40 International Mins (USA, Canada, Australia & China), 50MB (Tamasha, YouTube, TikTok)",X+29 days,-,No,-,-,*872#,*872*4#,*872*3#,Prepaid,Rs. 2173,B2C
Offer,CallCenter,Hybrid,Monthly X Plus,"200GB, 1500 Other Network Mins, 5000 Jazz Mins & SMS, Handset Insurance (Rs.200,000) & 40 International Mins (USA, Canada, Australia & China), 50MB (Tamasha, YouTube, TikTok)",X+29 days,-,No,-,-,*872#,*872*4#,*872*3#,Prepaid,Rs. 2173,B2C
Offer,ExperienceCenter,Hybrid,Monthly X Plus,"200GB, 1500 Other Network Mins, 5000 Jazz Mins & SMS, Handset Insurance (Rs.200,000) & 40 International Mins (USA, Canada, Australia & China), 50MB (Tamasha, YouTube, TikTok)",X+29 days,-,No,-,-,*872#,*872*4#,*872*3#,Prepaid,Rs. 2173,B2C
Offer,Franchise,Hybrid,Monthly X Plus,"200GB, 1500 Other Network Mins, 5000 Jazz Mins & SMS, Handset Insurance (Rs.200,000) & 40 International Mins (USA, Canada, Australia & China), 50MB (Tamasha, YouTube, TikTok)",X+29 days,-,No,-,-,*872#,*872*4#,*872*3#,Prepaid,Rs. 2173,B2C
Offer,BackEndTeam,Hybrid,Monthly Video & Social Plus,"20GB TikTok, Tamasha, YouTube, Facebook, WhatsApp, IMO, BiP, 100 Other Network Min, 500 Jazz Min &SMS",X+29,-,No,No,-,*808#,*808*4#,*808*3#,Prepaid,Rs.869 [Incl Tax],B2C
Offer,CallCenter,Hybrid,Monthly Video & Social Plus,"20GB TikTok, Tamasha, YouTube, Facebook, WhatsApp, IMO, BiP, 100 Other Network Min, 500 Jazz Min &SMS",X+29,-,No,No,-,*808#,*808*4#,*808*3#,Prepaid,Rs.869 [Incl Tax],B2C
Offer,ExperienceCenter,Hybrid,Monthly Video & Social Plus,"20GB TikTok, Tamasha, YouTube, Facebook, WhatsApp, IMO, BiP, 100 Other Network Min, 500 Jazz Min &SMS",X+29,-,No,No,-,*808#,*808*4#,*808*3#,Prepaid,Rs.869 [Incl Tax],B2C
Offer,Franchise,Hybrid,Monthly Video & Social Plus,"20GB TikTok, Tamasha, YouTube, Facebook, WhatsApp, IMO, BiP, 100 Other Network Min, 500 Jazz Min &SMS",X+29,-,No,No,-,*808#,*808*4#,*808*3#,Prepaid,Rs.869 [Incl Tax],B2C
Offer,BackEndTeam,Hybrid,Century Offer,"100GB, 6000 Jazz Minutes & All-Net SMS, with daily allowance of 1GB, 60 On-net minutes, and SMS",X+99 days (daily posting),-,-,-,-,*856#,NA,*856*3#,Prepaid,Channel Based,B2C
Offer,CallCenter,Hybrid,Century Offer,"100GB, 6000 Jazz Minutes & All-Net SMS, with daily allowance of 1GB, 60 On-net minutes, and SMS",X+99 days (daily posting),-,-,-,-,*856#,NA,*856*3#,Prepaid,Channel Based,B2C
Offer,ExperienceCenter,Hybrid,Century Offer,"100GB, 6000 Jazz Minutes & All-Net SMS, with daily allowance of 1GB, 60 On-net minutes, and SMS",X+99 days (daily posting),-,-,-,-,*856#,NA,*856*3#,Prepaid,Channel Based,B2C
Offer,Franchise,Hybrid,Century Offer,"100GB, 6000 Jazz Minutes & All-Net SMS, with daily allowance of 1GB, 60 On-net minutes, and SMS",X+99 days (daily posting),-,-,-,-,*856#,NA,*856*3#,Prepaid,Channel Based,B2C
Offer,BackEndTeam,Voice,J All Network Unlimited,1200 mins,-,-,Yes,Yes,-,CRM + USSD *446# + WhatsApp,CRM + USSD *446#,-,Postpaid,Rs.1455.34 [Excl Tax],B2C
Offer,CallCenter,Voice,J All Network Unlimited,1200 mins,-,-,Yes,Yes,-,CRM + USSD *446# + WhatsApp,CRM + USSD *446#,-,Postpaid,Rs.1455.34 [Excl Tax],B2C
Offer,ExperienceCenter,Voice,J All Network Unlimited,1200 mins,-,-,Yes,Yes,-,CRM + USSD *446# + WhatsApp,CRM + USSD *446#,-,Postpaid,Rs.1455.34 [Excl Tax],B2C
Offer,Franchise,Voice,J All Network Unlimited,1200 mins,-,-,Yes,Yes,-,CRM + USSD *446# + WhatsApp,CRM + USSD *446#,-,Postpaid,Rs.1455.34 [Excl Tax],B2C
Offer,BackEndTeam,Hybrid,New Monthly Gupshup,"2000 On-Net, 100 Off-Net, 2000 SMS","X+29 Days ",24 hrs,no,no,24hrs,*716#,*716*4#,*716*3#,Prepaid,Rs. 652,B2C
Offer,CallCenter,Hybrid,New Monthly Gupshup,"2000 On-Net, 100 Off-Net, 2000 SMS","X+29 Days ",24 hrs,no,no,24hrs,*716#,*716*4#,*716*3#,Prepaid,Rs. 652,B2C
Offer,ExperienceCenter,Hybrid,New Monthly Gupshup,"2000 On-Net, 100 Off-Net, 2000 SMS","X+29 Days ",24 hrs,no,no,24hrs,*716#,*716*4#,*716*3#,Prepaid,Rs. 652,B2C
Offer,Franchise,Hybrid,New Monthly Gupshup,"2000 On-Net, 100 Off-Net, 2000 SMS","X+29 Days ",24 hrs,no,no,24hrs,*716#,*716*4#,*716*3#,Prepaid,Rs. 652,B2C
Offer,BackEndTeam,Hybrid,Monthly Gupshup Basic,"1000 On-Net,1000 SMS","X+29 Days ",24 hrs,no,no,24hrs,*713#,*713*4#,*713*3#,Prepaid,Rs. 434,B2C
Offer,CallCenter,Hybrid,Monthly Gupshup Basic,"1000 On-Net,1000 SMS","X+29 Days ",24 hrs,no,no,24hrs,*713#,*713*4#,*713*3#,Prepaid,Rs. 434,B2C
Offer,ExperienceCenter,Hybrid,Monthly Gupshup Basic,"1000 On-Net,1000 SMS","X+29 Days ",24 hrs,no,no,24hrs,*713#,*713*4#,*713*3#,Prepaid,Rs. 434,B2C
Offer,Franchise,Hybrid,Monthly Gupshup Basic,"1000 On-Net,1000 SMS","X+29 Days ",24 hrs,no,no,24hrs,*713#,*713*4#,*713*3#,Prepaid,Rs. 434,B2C
Offer,BackEndTeam,Hybrid,Century Package (30 day PSL),"30GB, 1800 Jazz Minutes & All-Net SMS for 30 days, with daily allowance of 1GB, 60 On-net minutes, and SMS",X + 29 Days,24 Hours,-,-,24 Hours,CVM/CMS Backend Only,Not Allowed,"Not Available ",Prepaid,PKR 0,B2C
Offer,CallCenter,Hybrid,Century Package (30 day PSL),"30GB, 1800 Jazz Minutes & All-Net SMS for 30 days, with daily allowance of 1GB, 60 On-net minutes, and SMS",X + 29 Days,24 Hours,-,-,24 Hours,CVM/CMS Backend Only,Not Allowed,"Not Available ",Prepaid,PKR 0,B2C
Offer,ExperienceCenter,Hybrid,Century Package (30 day PSL),"30GB, 1800 Jazz Minutes & All-Net SMS for 30 days, with daily allowance of 1GB, 60 On-net minutes, and SMS",X + 29 Days,24 Hours,-,-,24 Hours,CVM/CMS Backend Only,Not Allowed,"Not Available ",Prepaid,PKR 0,B2C
Offer,Franchise,Hybrid,Century Package (30 day PSL),"30GB, 1800 Jazz Minutes & All-Net SMS for 30 days, with daily allowance of 1GB, 60 On-net minutes, and SMS",X + 29 Days,24 Hours,-,-,24 Hours,CVM/CMS Backend Only,Not Allowed,"Not Available ",Prepaid,PKR 0,B2C
Offer,BackEndTeam,Hybrid,PSL Century Package (100 days),"100GB, 6000 Jazz Minutes & All-Net SMS for 100 days, with daily allowance of 1GB, 60 On-net minutes, and SMS",X + 99 Days,24 Hours,-,-,24 Hours,CVM/CMS Backend Only,Not Allowed,"Not Available ",Prepaid,PKR 0,B2C
Offer,CallCenter,Hybrid,PSL Century Package (100 days),"100GB, 6000 Jazz Minutes & All-Net SMS for 100 days, with daily allowance of 1GB, 60 On-net minutes, and SMS",X + 99 Days,24 Hours,-,-,24 Hours,CVM/CMS Backend Only,Not Allowed,"Not Available ",Prepaid,PKR 0,B2C
Offer,ExperienceCenter,Hybrid,PSL Century Package (100 days),"100GB, 6000 Jazz Minutes & All-Net SMS for 100 days, with daily allowance of 1GB, 60 On-net minutes, and SMS",X + 99 Days,24 Hours,-,-,24 Hours,CVM/CMS Backend Only,Not Allowed,"Not Available ",Prepaid,PKR 0,B2C
Offer,Franchise,Hybrid,PSL Century Package (100 days),"100GB, 6000 Jazz Minutes & All-Net SMS for 100 days, with daily allowance of 1GB, 60 On-net minutes, and SMS",X + 99 Days,24 Hours,-,-,24 Hours,CVM/CMS Backend Only,Not Allowed,"Not Available ",Prepaid,PKR 0,B2C
Offer,BackEndTeam,Hybrid,PSL Century Package (364 days),"364 GB, 21840 Jazz Minutes & All-Net SMS for 364 days, with daily allowance of 1GB, 60 On-net minutes, and SMS",X+363 days,24 hrs,no,Yes,24hrs,"Suppressed ",-,-,Prepaid,Rs0,B2C
Offer,CallCenter,Hybrid,PSL Century Package (364 days),"364 GB, 21840 Jazz Minutes & All-Net SMS for 364 days, with daily allowance of 1GB, 60 On-net minutes, and SMS",X+363 days,24 hrs,no,Yes,24hrs,"Suppressed ",-,-,Prepaid,Rs0,B2C
Offer,ExperienceCenter,Hybrid,PSL Century Package (364 days),"364 GB, 21840 Jazz Minutes & All-Net SMS for 364 days, with daily allowance of 1GB, 60 On-net minutes, and SMS",X+363 days,24 hrs,no,Yes,24hrs,"Suppressed ",-,-,Prepaid,Rs0,B2C
Offer,Franchise,Hybrid,PSL Century Package (364 days),"364 GB, 21840 Jazz Minutes & All-Net SMS for 364 days, with daily allowance of 1GB, 60 On-net minutes, and SMS",X+363 days,24 hrs,no,Yes,24hrs,"Suppressed ",-,-,Prepaid,Rs0,B2C
Offer,BackEndTeam,Hybrid,Monthly Super Duper Basic,"3000 on-net, 300 off-net, 3000 SMS, 2 GBs Data",X+29 Days,24 Hours,-,-,24 Hours,*871#,*871*4#,*871*3,Prepaid,PKR 1043 (Load Rs.1200),B2C
Offer,CallCenter,Hybrid,Monthly Super Duper Basic,"3000 on-net, 300 off-net, 3000 SMS, 2 GBs Data",X+29 Days,24 Hours,-,-,24 Hours,*871#,*871*4#,*871*3,Prepaid,PKR 1043 (Load Rs.1200),B2C
Offer,ExperienceCenter,Hybrid,Monthly Super Duper Basic,"3000 on-net, 300 off-net, 3000 SMS, 2 GBs Data",X+29 Days,24 Hours,-,-,24 Hours,*871#,*871*4#,*871*3,Prepaid,PKR 1043 (Load Rs.1200),B2C
Offer,Franchise,Hybrid,Monthly Super Duper Basic,"3000 on-net, 300 off-net, 3000 SMS, 2 GBs Data",X+29 Days,24 Hours,-,-,24 Hours,*871#,*871*4#,*871*3,Prepaid,PKR 1043 (Load Rs.1200),B2C
